META,SOURCEID,BIBTEXKEY,NAME,CAS,ORGANISM,EXPERIMENT,REPEAT,EXPOSURE,EXPOSUREUNIT,INTERNAL,INTERNALUNIT,EXTERNAL,EXTERNALUNIT,OXYGEN,MOLWEIGHT,TEMPERATURE,FLAGUPTAKE,LOGKOW,KOW,WEIGHT
collins2023,d6,xia2013,PFDA,000335-76-2,Daphnia Magna,e10,r1,48,h,732.7868852,ng / g,5,ug / l,NA,NA,21,FALSE,4.15,14125.37545,0.000000762
collins2023,d6,xia2013,PFUnA,002058-94-8,Daphnia Magna,e10,r1,48,h,959.0163934,ng / g,5,ug / l,NA,NA,21,FALSE,4,10000,0.000000762
collins2023,d6,xia2013,PFDoA,000307-55-1,Daphnia Magna,e10,r1,48,h,1300,ng / g,5,ug / l,NA,NA,21,FALSE,6.03,1071519.305,0.000000762
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e1,r1,23.77784634,h,388.3116883,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e1,r1,23.97778463,h,2231.168831,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e1,r1,24.15752714,h,1190.909091,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e1,r1,24.23359794,h,750.6493506,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e1,r1,24.26119884,h,590.9090909,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e1,r1,24.26456481,h,571.4285714,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e2,r1,71.71927856,h,1927.272727,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e2,r1,71.86064907,h,1109.090909,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e2,r1,71.90911896,h,828.5714286,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e2,r1,71.91585089,h,789.6103896,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e2,r1,72.03500603,h,3100,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e2,r1,72.48133292,h,516.8831169,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e3,r1,167.7509186,h,1144.155844,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e3,r1,167.7738072,h,1011.688312,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e3,r1,167.8094864,h,805.1948052,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e3,r1,167.9340271,h,3084.415584,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e3,r1,168.1568539,h,1794.805195,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e3,r1,168.3931447,h,427.2727273,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e4,r1,263.6364758,h,1206.493506,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e4,r1,263.6970632,h,855.8441558,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e4,r1,263.9643208,h,2309.090909,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e4,r1,264.0787636,h,1646.753247,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e4,r1,264.2012847,h,937.6623377,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e4,r1,264.2975513,h,380.5194805,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e5,r1,359.5052032,h,1366.233766,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e5,r1,359.5806008,h,929.8701299,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e5,r1,359.5974306,h,832.4675325,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e5,r1,359.6048358,h,789.6103896,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e5,r1,359.9145045,h,1997.402597,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e5,r1,360.1770497,h,477.9220779,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e6,r1,503.6862921,h,918.1818182,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e6,r1,503.713893,h,758.4415584,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e6,r1,503.7670753,h,450.6493506,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e6,r1,504.038372,h,1880.519481,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e6,r1,504.1319458,h,1338.961039,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e6,r1,504.212729,h,871.4285714,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFOS,001763-23-1,Daphnia Magna,e7,r1,600,h,902.5974026,ng / g,5,ug / l,NA,NA,20,TRUE,5.61,407380.2778,0.00000037
collins2023,d7,dai2013,PFOA,000335-67-1,Daphnia Magna,e7,r1,600,h,462.3376623,ng / g,5,ug / l,NA,NA,20,TRUE,3.1,1258.925412,0.00000037
collins2023,d7,dai2013,PFNA,000375-95-1,Daphnia Magna,e7,r1,600,h,766.2337662,ng / g,5,ug / l,NA,NA,20,TRUE,3.54,3467.368505,0.00000037
collins2023,d7,dai2013,PFDA,000335-76-2,Daphnia Magna,e7,r1,600,h,879.2207792,ng / g,5,ug / l,NA,NA,20,TRUE,4.15,14125.37545,0.00000037
collins2023,d7,dai2013,PFUnA,002058-94-8,Daphnia Magna,e7,r1,600,h,1358.441558,ng / g,5,ug / l,NA,NA,20,TRUE,4,10000,0.00000037
collins2023,d7,dai2013,PFDoA,000307-55-1,Daphnia Magna,e7,r1,600,h,1907.792208,ng / g,5,ug / l,NA,NA,20,TRUE,6.03,1071519.305,0.00000037
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e1,r1,3.007672634,h,600,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e2,r1,3.007672634,h,1686.363636,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e3,r1,6.015345269,h,863.6363636,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e4,r1,6.015345269,h,2050,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e5,r1,11.96930946,h,1127.272727,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e6,r1,12.03069054,h,2481.818182,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e7,r1,24,h,900,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e8,r1,24,h,2354.545455,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e9,r1,35.96930946,h,863.6363636,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e10,r1,35.96930946,h,1772.727273,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e11,r1,48,h,845.4545455,ug / kg,5,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d8,nkoom2019a,Carbamazepine,000298-46-4,Daphnia Magna,e12,r1,48,h,1777.272727,ug / kg,100,ug / l,NA,NA,22,TRUE,2.45,281.8382931,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e1,r1,2.969491525,h,255.4885404,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e2,r1,2.969491525,h,677.6839566,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e3,r1,5.938983051,h,400.2412545,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e4,r1,5.979661017,h,944.2702051,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e5,r1,11.95932203,h,249.4571773,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e6,r1,12,h,629.4330519,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e7,r1,24,h,332.6899879,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e8,r1,24,h,600.482509,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e9,r1,36,h,319.4209891,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e10,r1,36,h,658.3835947,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e11,r1,48,h,314.5958987,ug / kg,5,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
collins2023,d9,nkoom2019b,Diclofenac,015307-86-5,Daphnia Magna,e12,r1,48,h,660.7961399,ug / kg,100,ug / l,NA,NA,22,TRUE,4.51,32359.36569,0.000001791
